,temperature,dew-point,humidity,cloudCover,pressure,windSpeed,temperature-1,dew-point-1,humidity-1,cloudCover-1,pressure-1,windSpeed-1,Vreme,"('broj_traka', '1')","('broj_traka', '3')","('broj_traka', '4')","('broj_traka', '5')","('broj_traka', '6')","('broj_traka', '7')","('broj_ljudi', '1')","('broj_ljudi', '3')","('broj_ljudi', '4')","('broj_ljudi', '5')","('broj_ljudi', '6')","('broj_ljudi', '7')","('brzina_sred', '1')","('brzina_sred', '3')","('brzina_sred', '4')","('brzina_sred', '5')","('brzina_sred', '6')","('brzina_sred', '7')","('brzina_median', '1')","('brzina_median', '3')","('brzina_median', '4')","('brzina_median', '5')","('brzina_median', '6')","('brzina_median', '7')","('brzina_10', '1')","('brzina_10', '3')","('brzina_10', '4')","('brzina_10', '5')","('brzina_10', '6')","('brzina_10', '7')","('brzina_25', '1')","('brzina_25', '3')","('brzina_25', '4')","('brzina_25', '5')","('brzina_25', '6')","('brzina_25', '7')","('brzina_75', '1')","('brzina_75', '3')","('brzina_75', '4')","('brzina_75', '5')","('brzina_75', '6')","('brzina_75', '7')","('brzina_90', '1')","('brzina_90', '3')","('brzina_90', '4')","('brzina_90', '5')","('brzina_90', '6')","('brzina_90', '7')","('brzina_100', '1')","('brzina_100', '3')","('brzina_100', '4')","('brzina_100', '5')","('brzina_100', '6')","('brzina_100', '7')","('labels', '1')","('labels', '3')","('labels', '4')","('labels', '5')","('labels', '6')","('labels', '7')","('brlabels', '1')","('brlabels', '3')","('brlabels', '4')","('brlabels', '5')","('brlabels', '6')","('brlabels', '7')"
2017-01-04 20:40:00,0.87,-0.89,0.88,0.71,1020.94,0.36,-1.37,-1.99,0.95,0.23,1021.36,4.35,1240,6.0,2.0,2.0,3.0,4.0,2.0,58.0,10.0,46.0,36.0,60.0,9.0,126.95133616302368,93.88694062830865,107.70378382382022,129.46244210177304,126.21856564346764,143.21339774957653,124.08500095324364,91.42620858379742,110.40713112017949,122.92944571093598,125.34529369768332,132.86700000000002,95.82634886004143,66.07775229357799,70.78488167181806,97.14392507688007,80.97284825510982,112.55434683331329,101.32324480070609,86.40264366939363,86.51334430341426,110.94202759835585,110.60478663047357,114.78790496760259,143.4951397369451,111.32169008373455,125.94951027035756,147.405734476367,145.61489986574176,150.98522727272726,161.7533212985618,129.7962897806425,137.8926465572078,164.25930059523813,163.47050048168424,188.3448,272.69217391304346,136.36915373059585,162.99428571428572,181.0781954887218,195.5950819672131,233.09999999999997,1.0,1.0,1.0,1.0,1.0,1.0,127.6053260857383,70.26176169926173,116.39988336245658,129.5480670931802,129.3824582468492,173.84710467264503
2017-01-04 20:50:00,0.87,-0.89,0.88,0.71,1020.94,0.36,-1.37,-1.99,0.95,0.23,1021.36,4.35,1250,5.0,1.0,3.0,3.0,4.0,2.0,58.0,7.0,45.0,32.0,52.0,9.0,128.5438811388105,108.29785456380351,114.8815304336844,132.01064397458921,123.48994055462278,161.9084991560106,124.06670703735,119.49504168494951,118.06394052044611,132.1146790063257,124.61227528377134,150.98522727272726,95.82634886004143,77.38522631261316,70.22736744014394,93.99231058186479,89.55241230378368,114.39796728618398,101.086413184333,88.81537342924634,101.87142857142857,114.42087996309304,108.77633491752864,132.86700000000002,145.6946559819973,127.19501983629331,136.57900552486188,154.50486952757853,138.03405629555164,193.9664233576642,163.64495940288407,131.98724443062696,145.81748777567492,166.64852678571432,158.8746789473684,212.70375,272.69217391304346,136.36915373059585,197.59076376554174,171.2090047393365,195.5950819672131,233.09999999999997,1.0,1.0,1.0,1.0,1.0,1.0,125.38025981774003,62.90529972920487,112.252579666038,126.67413375847016,126.48880931422178,119.97020316027088
2017-01-04 21:00:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1260,6.0,1.0,3.0,3.0,4.0,2.0,55.0,6.0,43.0,19.0,44.0,7.0,129.13437411069876,66.78207404654928,112.13686950089661,129.7070051487446,122.41430223424219,155.8870703434422,125.52043399638336,74.28997430813,109.54564254062038,127.65053003533569,119.7688957181744,150.98522727272726,90.87364038088194,3.6466929347402672,69.11233897679568,93.70214517474739,90.24527429452863,114.00802960476537,100.79354164773375,20.405488470820853,101.61616986657988,109.6696261682243,107.91709984442207,124.32946885659726,147.7239717557098,110.16512556063428,132.17530707610146,150.7649263669121,138.59431882996927,185.5612116788321,160.19497291073748,122.40955489677756,145.22824846301893,163.51705299058926,157.71856134541653,199.42172901459855,368.9364705882353,125.3240681086056,197.59076376554174,171.2090047393365,190.51976047904188,207.6046875,1.0,1.0,1.0,1.0,1.0,1.0,120.36477821446816,84.82619999522629,114.91928378883294,129.01716171284525,125.92652978743047,119.97020316027088
2017-01-04 21:10:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1270,6.0,2.0,3.0,3.0,4.0,2.0,53.0,15.0,36.0,26.0,48.0,3.0,127.6053260857383,70.26176169926173,116.39988336245658,129.5480670931802,129.3824582468492,173.84710467264503,125.52043399638336,88.30389105058364,118.61771134840318,127.1246810604701,124.1330424547447,193.9664233576642,90.46068792028379,14.554330994406605,73.47419454676228,95.14026930564567,99.89601961682202,134.76944719974955,101.63614457831325,40.61651654225561,102.41731026929806,107.57155893536121,109.65105954298866,156.96831325896756,143.38470254957505,90.89860947896571,135.33284671532846,152.94514868926856,151.93125199997968,200.7855554288321,155.4559258120027,109.32454832703188,151.37985836611898,170.20283188492658,168.44540664720836,204.87703467153284,368.9364705882353,125.3240681086056,197.59076376554174,174.51739130434783,190.51976047904188,207.6046875,1.0,1.0,1.0,1.0,1.0,1.0,123.87252183120445,109.13514025392536,119.1406206718657,131.78748619038046,122.65470806745006,0.0
2017-01-04 21:20:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1280,6.0,2.0,3.0,3.0,4.0,1.0,56.0,13.0,37.0,21.0,51.0,1.0,125.38025981774003,62.90529972920487,112.252579666038,126.67413375847016,126.48880931422178,119.97020316027088,122.08634929397914,88.30389105058364,109.38407079646016,125.00034602076126,123.00309278350515,119.97020316027088,78.66334722319112,9.81339590632197,73.55107656764238,96.50999999999998,86.68770491803278,119.97020316027088,97.35048307792724,34.56449375866852,94.24094955489615,106.8,109.46276350484959,119.97020316027088,144.28692962273306,90.59520958083831,135.33284671532846,142.505325443787,150.91434442211357,119.97020316027088,160.22932616752036,91.12899909607074,155.641387553041,161.99596412556053,167.45684210526315,119.97020316027088,368.9364705882353,94.06880829015543,189.02905692438404,174.51739130434783,190.51976047904188,119.97020316027088,1.0,1.0,1.0,1.0,1.0,1.0,128.1464986848275,109.2279555837911,121.80716888678117,132.13601338063248,126.46363735282897,0.0
2017-01-04 21:30:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1290,6.0,2.0,3.0,3.0,4.0,1.0,53.0,16.0,43.0,26.0,46.0,1.0,120.36477821446816,84.82619999522629,114.91928378883294,129.01716171284525,125.92652978743047,119.97020316027088,121.86548956661315,89.52694678389393,114.98046511627905,127.88457251967586,129.600537580886,119.97020316027088,78.13526302588073,40.61651654225561,74.92843416145811,95.66326771653542,85.06168462684856,119.97020316027088,96.93226939036066,76.59300234077509,94.21395303831764,110.26749099266809,111.02609531729838,119.97020316027088,140.20720221606646,91.91870910535869,141.98758104559406,145.09633136094675,142.30687902990422,119.97020316027088,158.55210402644923,116.60089573773791,156.77777510608203,169.2190650145629,164.00460789494662,119.97020316027088,194.17442455242963,146.02101876675601,189.02905692438404,189.13664921465968,201.37215189873416,119.97020316027088,1.0,1.0,1.0,1.0,1.0,1.0,123.36748493244106,108.84897277872314,116.87402518425164,133.1542964072156,124.19467768005711,143.64000000000001
2017-01-04 21:40:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1300,6.0,1.0,3.0,3.0,4.0,0.0,53.0,10.0,47.0,24.0,40.0,0.0,123.87252183120445,109.13514025392536,119.1406206718657,131.78748619038046,122.65470806745006,0.0,122.30720902134513,112.05658353218888,115.43312883435583,130.73614826211855,128.0359308200544,0.0,87.5393527358711,76.75703256589513,83.17307864165986,100.75952280795447,82.2099502510912,0.0,97.48988764044942,83.67389941946593,95.8532673896467,112.53626500224746,115.83837466078774,0.0,142.57690140845068,127.39556106653804,139.36768155146035,146.33234693877552,138.3933575248281,0.0,169.2614062473798,142.92476156253946,155.641387553041,172.45233632603652,150.51636929840632,0.0,198.1009784735812,146.02101876675601,172.7385093167702,189.13664921465968,201.37215189873416,0.0,1.0,1.0,1.0,1.0,1.0,1.0,117.16070185293609,93.28795637608782,114.63083014853889,129.85389249389834,121.71793041320552,159.03494720092576
2017-01-04 21:50:00,0.0,-0.83,0.94,0.69,1021.21,0.34,-0.36,-1.48,0.92,0.6,1021.6,2.22,1310,6.0,1.0,3.0,3.0,4.0,0.0,45.0,10.0,41.0,28.0,38.0,0.0,128.1464986848275,109.2279555837911,121.80716888678117,132.13601338063248,126.46363735282897,0.0,128.62161828289067,112.05658353218888,127.71940298507464,133.55665419506946,128.29354838709676,0.0,89.19662850034274,76.75703256589513,88.04400474871389,102.52608636860013,95.4504,0.0,101.7042196918955,83.90593774413033,111.07698452321517,110.81626470924849,108.75675038245794,0.0,148.50308068459654,127.39556106653804,137.33777777777777,148.39790948275862,143.1582474851533,0.0,169.39362488055423,142.92476156253946,148.02874251497008,169.69892968828813,156.09443096934834,0.0,246.9259842519685,146.02101876675601,160.9892908827786,189.13664921465968,201.37215189873416,0.0,1.0,1.0,1.0,1.0,1.0,1.0,113.216096175286,86.42422916803886,111.17158546365356,129.740305283837,124.4144064154911,128.69123280486903
2017-01-04 22:00:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1320,6.0,2.0,3.0,3.0,4.0,1.0,43.0,8.0,29.0,27.0,40.0,1.0,123.36748493244106,108.84897277872314,116.87402518425164,133.1542964072156,124.19467768005711,143.64000000000001,124.09916567342073,110.76086509620359,126.78323353293412,134.79514925373135,121.83403939201408,143.64000000000001,79.59810791344306,84.33986569452138,78.20007618969623,104.78933612632261,94.44044902249317,143.64000000000001,100.06230534600425,91.67024284895234,105.25004142502073,115.5743781251978,104.97898802617198,143.64000000000001,139.78792438843584,126.91970510065389,133.4656268746251,148.03691316992106,141.6751244200385,143.64000000000001,168.04384884811168,133.50741361256541,145.18351473676026,158.931552887641,155.83832853953808,143.64000000000001,246.9259842519685,142.58073298429315,158.2412517780939,179.28089330024815,237.43880597014925,143.64000000000001,1.0,1.0,1.0,1.0,1.0,1.0,119.7474494722445,83.59600368245881,115.70402360853814,125.36144836960158,123.54305877378218,125.62065956835256
2017-01-04 22:10:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1330,6.0,2.0,3.0,3.0,4.0,2.0,46.0,7.0,21.0,23.0,40.0,3.0,117.16070185293609,93.28795637608782,114.63083014853889,129.85389249389834,121.71793041320552,159.03494720092576,112.23138650333892,91.76511127063893,119.39548872180451,134.79514925373135,114.7520540997464,143.64000000000001,73.35247268261448,65.65559357488678,62.95183349851338,105.63671643587395,98.24275885037622,124.05858295964127,93.32794855424166,79.64268443494055,95.87683018867925,117.06576143451144,102.93925133913625,131.4016143497758,136.44397949974444,105.0284896581606,132.8836820083682,143.513052997846,130.35835871521527,178.97080645161287,158.14348376993163,116.2279647989306,144.4722077922078,154.76793103448276,159.09962097407703,200.16929032258062,246.9259842519685,129.61884816753926,193.6355091383812,159.14140969162995,237.43880597014925,214.30161290322576,1.0,1.0,1.0,1.0,1.0,1.0,131.69285005164105,80.63316553685006,110.89333805549143,122.81028527010542,118.12522898863945,109.70681245690685
2017-01-04 22:20:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1340,6.0,2.0,3.0,3.0,3.0,2.0,51.0,14.0,19.0,22.0,37.0,6.0,113.216096175286,86.42422916803886,111.17158546365356,129.740305283837,124.4144064154911,128.69123280486903,111.60926130099226,88.16096747824336,106.66397984886652,126.04593450768976,120.2146095717884,120.8106466078403,71.79404255319147,63.97249029156049,61.72941310753554,97.8780046359398,98.60578512396694,86.2922453551539,93.15621386761092,84.66212064433353,91.66624528301887,113.54850195910647,104.77541163556532,97.81145563905172,135.8179977486613,98.35358129985485,120.65314162117623,141.5660344126424,130.9333333333333,138.3445161290323,158.1157175398633,105.93737748283962,162.24980759493667,158.32657906729457,145.42586092289267,178.97080645161287,183.3869565217391,129.61884816753926,193.6355091383812,215.03035714285716,237.43880597014925,214.30161290322576,1.0,1.0,1.0,1.0,1.0,1.0,136.08000327549723,90.49378677659064,109.28593390241289,127.28194661769291,120.81665383072577,121.06610650500143
2017-01-04 22:30:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1350,5.0,2.0,2.0,3.0,3.0,2.0,49.0,14.0,18.0,19.0,29.0,7.0,119.7474494722445,83.59600368245881,115.70402360853814,125.36144836960158,123.54305877378218,125.62065956835256,118.58211636079656,88.07545728971199,109.28953519606303,123.18874680306907,121.4381679389313,119.16322869955157,82.46802940274868,68.84940650526951,84.25634086512476,87.23510206066422,98.4842995570791,87.17263587456681,101.2971314209473,85.75909728522133,96.20722945671258,103.81397130598626,111.76861826697892,104.66272397610922,137.16747967479674,89.99643093192333,119.08554378511334,144.79361432319354,130.9333333333333,127.33201733269138,166.45962043216096,97.49014615790864,165.14433164556965,155.1460094681147,149.14271333117478,165.0442272508426,183.3869565217391,107.30070921985815,193.6355091383812,215.03035714285716,202.65477707006366,214.30161290322576,1.0,1.0,1.0,1.0,1.0,1.0,126.00362509873925,86.96268858350412,113.04758657422006,126.88241029666892,128.60218958949952,121.63227382080629
2017-01-04 22:40:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1360,5.0,2.0,3.0,3.0,3.0,2.0,36.0,13.0,20.0,19.0,24.0,6.0,131.69285005164105,80.63316553685006,110.89333805549143,122.81028527010542,118.12522898863945,109.70681245690685,122.63770667499347,88.01848739495797,106.60957613132982,118.05588235294118,124.90471192359043,115.49617468287525,88.42556752401434,54.81298105517945,83.03813537721064,92.5155839249309,82.63676682810035,86.2922453551539,101.89211203443728,85.61875418620228,91.5784453535944,100.31937606845176,110.43932521673966,96.11092330560146,140.39350686498855,89.99643093192333,123.14457983193279,147.09099809779565,134.20697969088062,121.50136088709678,174.88883681504393,90.04404809114658,149.52590578748845,158.67360519943924,146.2846406014831,127.33201733269138,333.6127659574468,100.67622920517559,185.406,215.03035714285716,161.78033898305085,132.20597014925374,1.0,1.0,1.0,1.0,1.0,1.0,102.98685433978962,93.15397526835817,113.64875009699851,121.64308420501669,131.802020356524,130.90344827586208
2017-01-04 22:50:00,-1.15,-1.77,0.96,1.0,1010.91,2.0,0.13,-1.08,0.92,0.83,1010.8,1.11,1370,5.0,2.0,3.0,3.0,3.0,2.0,26.0,9.0,23.0,19.0,24.0,3.0,136.08000327549723,90.49378677659064,109.28593390241289,127.28194661769291,120.81665383072577,121.06610650500143,122.63770667499347,89.99643093192333,111.91509054325954,141.528305582762,126.51314812376563,118.63125000000001,77.31320338185816,72.82781142356717,81.05854821235103,97.21784572627278,77.61198680991384,113.61512949260042,105.11134851435963,85.61875418620228,87.22820859888321,106.72694412442397,95.96332926764597,115.49617468287525,154.28870331950205,90.5349734042553,128.2716739626856,145.73951661631418,142.6413972238384,125.41861007462688,179.1845485694241,121.85551721370676,145.67900536872,151.66194702280592,162.27698821331904,129.491026119403,333.6127659574468,123.84229195088675,154.0770083102493,174.72841596130596,176.76,132.20597014925374,1.0,1.0,1.0,1.0,1.0,1.0,108.78402325096619,81.72113754441806,111.40297638257526,109.01834712354112,118.73529613569605,114.29988590263692
2017-01-04 23:00:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1380,4.0,2.0,3.0,3.0,4.0,1.0,26.0,7.0,23.0,18.0,25.0,2.0,126.00362509873925,86.96268858350412,113.04758657422006,126.88241029666892,128.60218958949952,121.63227382080629,118.59341747970751,90.29482758620689,116.33406593406595,137.46225418519293,131.29353507565335,121.63227382080629,69.86725233288897,52.63002376794952,83.97207903198509,96.9099100924559,81.21832045540847,114.21533425676166,83.81104275957027,67.61535348052423,90.3565488955873,111.06047171690348,113.76686531585221,116.99668659327838,141.97945750160977,105.94689846683353,128.2716739626856,145.8497583081571,158.29253731343283,126.2678610483342,179.1845485694241,122.35221089800176,147.2548967392887,151.838260848345,169.26688059449418,129.04921338485093,333.6127659574468,123.84229195088675,163.8344624447717,174.72841596130596,193.21943319838053,130.90344827586208,1.0,1.0,1.0,1.0,1.0,1.0,110.37329725132231,84.20332046001091,112.97387985069201,111.40382751496671,116.15776191175839,97.69632352941176
2017-01-04 23:10:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1390,5.0,2.0,3.0,3.0,4.0,1.0,34.0,11.0,24.0,17.0,30.0,1.0,102.98685433978962,93.15397526835817,113.64875009699851,121.64308420501669,131.802020356524,130.90344827586208,100.96037234042551,89.81833773087071,119.52588569731427,141.2516129032258,131.03362993951043,130.90344827586208,58.59803126051345,73.73022092538558,85.74896441549957,65.3825831990727,91.16278637140763,130.90344827586208,72.83797535553053,83.09970283618362,92.94536032619662,117.38456539398864,114.14471420428046,130.90344827586208,122.13305347505948,105.94689846683353,128.50709764537092,145.51903323262837,157.64697231623285,130.90344827586208,143.7463041034464,123.56134301270416,136.88336961919376,149.9583389164162,167.0279006924506,130.90344827586208,182.7249097472924,123.84229195088675,163.8344624447717,174.72841596130596,193.21943319838053,130.90344827586208,1.0,1.0,1.0,1.0,1.0,1.0,105.9510178318427,82.19294893662241,112.78555100537109,119.46755360183334,119.69632830048498,109.2422526737968
2017-01-04 23:20:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1400,5.0,2.0,3.0,2.0,4.0,1.0,43.0,13.0,19.0,14.0,29.0,2.0,108.78402325096619,81.72113754441806,111.40297638257526,109.01834712354112,118.73529613569605,114.29988590263692,114.25462753950337,85.85409836065573,115.59308462238401,120.02878601857003,119.16404494382022,114.29988590263692,59.514229657634495,59.59823766089265,79.22737598058228,54.11050557333547,81.51210736497544,101.01703600405679,95.03358472239628,77.85283018867923,95.95279635561766,104.48266632962263,93.30439882697947,105.99810471602433,124.21217067266393,89.81833773087071,128.96557967432597,131.99904769878833,143.10404797601197,122.6016670892495,141.92431882457865,116.90803992740473,140.06737967960342,147.3556676675437,157.03434430868595,127.58273580121704,220.22393038433646,124.92165137614678,163.8344624447717,152.58753959873283,193.21943319838053,130.90344827586208,1.0,1.0,1.0,1.0,1.0,1.0,101.51162846134017,89.17297775814245,115.80381317026047,119.55579901008603,129.06516942973445,116.2205614973262
2017-01-04 23:30:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1410,5.0,2.0,3.0,3.0,4.0,1.0,47.0,13.0,20.0,14.0,30.0,1.0,110.37329725132231,84.20332046001091,112.97387985069201,111.40382751496671,116.15776191175839,97.69632352941176,109.47685652487381,87.0339405560882,120.39845564827698,120.07959287849678,114.59044308394729,97.69632352941176,68.55494184772746,74.55474277804431,83.85085751027098,72.98847557523409,80.39723475718694,97.69632352941176,100.00022613013019,77.85283018867923,97.70137678997614,106.6466406352304,89.91940203232626,97.69632352941176,123.02746524847694,89.81833773087071,129.25915865516174,135.155921899945,140.11523401376854,97.69632352941176,141.21146081625685,117.01646600455962,139.9504296332105,144.26096271748133,150.04203318710663,97.69632352941176,220.22393038433646,124.92165137614678,153.54534161490682,152.58753959873283,202.22542372881352,97.69632352941176,1.0,1.0,1.0,1.0,1.0,1.0,107.61330518717554,91.68187640354762,111.95006166611346,121.57975330093457,122.71514227763937,112.77086980440993
2017-01-04 23:40:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1420,6.0,2.0,3.0,3.0,4.0,1.0,48.0,10.0,17.0,13.0,26.0,2.0,105.9510178318427,82.19294893662241,112.78555100537109,119.46755360183334,119.69632830048498,109.2422526737968,106.1945984387215,86.59754308667809,115.87874999999998,119.8179104477612,115.78639497417939,109.2422526737968,66.63729628483347,70.78864091981131,67.61132045652326,105.93077898464652,77.22221961244861,100.00550935828876,93.40706145399501,78.11218926955114,104.12852459016393,118.34594594594596,97.39677336999215,103.46928810160428,120.34840782578668,90.07559081941153,135.41521606816798,126.97750439367312,144.73516020084614,115.0152172459893,134.32368373979685,105.53186122177597,141.91750800652608,136.69841597824953,160.7364646647918,118.47899598930482,220.22393038433646,124.92165137614678,153.54534161490682,141.6670588235294,202.22542372881352,120.78818181818183,1.0,1.0,1.0,1.0,1.0,1.0,120.32096981785546,90.63120853224508,110.53782643062603,120.94630976414808,113.30657277605864,110.76654180096698
2017-01-04 23:50:00,-1.36,-1.03,1.0,0.66,1021.52,0.25,0.13,0.01,0.99,0.75,1021.85,2.48,1430,6.0,2.0,3.0,3.0,4.0,1.0,43.0,7.0,19.0,17.0,20.0,2.0,101.51162846134017,89.17297775814245,115.80381317026047,119.55579901008603,129.06516942973445,116.2205614973262,99.86478132193356,87.34098781270043,115.87874999999998,119.02833607907745,120.05286065286064,116.2205614973262,62.04356786805201,84.19169298886345,86.3326513875734,84.84590607436574,95.54980019225486,112.5664652406417,71.57461219736103,86.1244646830132,99.58395473421055,111.75591647331787,108.96164383561643,113.9367513368984,115.44908229316152,89.31422366684171,133.68839095223348,126.97750439367312,151.5386018095327,118.504371657754,134.830205771556,95.85315082059381,140.86531328320802,139.39606017063315,164.51617538246177,119.8746577540107,290.3666666666667,103.37744009351256,153.54534161490682,196.5991836734694,202.22542372881352,120.78818181818183,1.0,1.0,1.0,1.0,1.0,1.0,132.07782317582914,91.63392652289016,109.38815448707297,123.99213097309229,136.93736958629307,110.47107534246577
2017-01-05 00:00:00,-1.89,-1.28,1.0,0.66,1021.53,0.21,-0.36,-0.48,0.99,0.75,1021.83,4.68,0,6.0,2.0,3.0,3.0,3.0,2.0,39.0,9.0,23.0,18.0,19.0,5.0,107.61330518717554,91.68187640354762,111.95006166611346,121.57975330093457,122.71514227763937,112.77086980440993,96.01289914638001,87.00613418530351,115.75816857440165,119.42312326341931,117.26093366093365,120.78818181818183,63.111017358862526,78.67360656400902,77.73337034461481,88.29362684913195,94.97633754463058,84.52127647058823,71.57461219736103,83.38473581213307,99.58395473421055,111.69114295140521,105.52381657021462,111.65294117647058,136.29513662487273,103.37744009351256,131.80295908395257,126.75590316436478,142.96190619261478,121.33972602739725,152.44412575094137,116.36121575659043,140.59123742993157,155.6427187124832,158.29428738847307,134.7198904109589,290.3666666666667,117.0804815133276,153.12264280798348,196.5991836734694,174.1795620437956,143.64000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,145.37500067945584,0.0
2017-01-05 00:10:00,-1.89,-1.28,1.0,0.66,1021.53,0.21,-0.36,-0.48,0.99,0.75,1021.83,4.68,10,5.0,2.0,2.0,2.0,3.0,2.0,21.0,7.0,17.0,13.0,11.0,4.0,120.32096981785546,90.63120853224508,110.53782643062603,120.94630976414808,113.30657277605864,110.76654180096698,120.27279207920792,85.24279518072291,114.8614828209765,114.50110935023773,108.96164383561643,116.49633360193391,66.77414248021107,74.73217342694377,79.44254365305662,88.24062514291745,90.38863636363637,79.99933235294118,79.66652675760754,82.99988775660367,95.03938487825717,90.82363293526086,96.56285093213468,100.34808088235295,150.9387673956262,101.59376675135482,126.9904109589041,126.0910994764398,124.2679521452313,126.91479452054793,161.19363057324836,116.5410321957747,143.77782624500185,163.65476555757522,146.17212863705973,136.9499178082192,290.3666666666667,117.0804815133276,153.12264280798348,196.5991836734694,159.34958263772955,143.64000000000001,1.0,1.0,1.0,1.0,1.0,1.0,181.71311698375317,84.20427302694112,151.587034456176,135.16265549948156,143.6053754960994,0.0
2017-01-05 00:20:00,-1.89,-1.28,1.0,0.66,1021.53,0.21,-0.36,-0.48,0.99,0.75,1021.83,4.68,20,4.0,1.0,2.0,2.0,3.0,2.0,10.0,5.0,10.0,6.0,10.0,3.0,132.07782317582914,91.63392652289016,109.38815448707297,123.99213097309229,136.93736958629307,110.47107534246577,140.98571856446125,83.38473581213307,115.04434636325428,123.60732677091059,128.56957662263213,121.33972602739725,88.71108989880359,69.1907811917832,72.33173496291714,89.52152869784626,96.18130209869538,77.41474520547946,122.90149328421214,78.61514195583597,105.72678266363997,98.398613217791,106.92403396334245,93.88661301369862,151.73198914620383,116.18139931740613,125.60405276066278,144.64939282318093,163.2471029557251,132.48986301369862,154.93090190953407,116.72084863495901,142.69043221972964,158.84753745052,175.8727351335507,139.17994520547947,161.19363057324836,117.0804815133276,153.12264280798348,166.85958429561202,216.4408163265306,143.64000000000001,1.0,1.0,1.0,1.0,1.0,1.0,168.18025488048372,86.99883856249372,135.92215077866402,135.13000275192624,142.21873487060796,0.0
2017-01-05 00:30:00,-1.89,-1.28,1.0,0.66,1021.53,0.21,-0.36,-0.48,0.99,0.75,1021.83,4.68,30,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,145.37500067945584,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,131.8375690607735,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,104.98296403156316,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,118.3896633816853,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,172.45567618736737,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,190.68339375533833,0.0,0.0,78.61514195583597,81.12183908045978,208.51428571428573,216.4408163265306,0.0,1.0,1.0,1.0,1.0,1.0,1.0,162.39117899944617,86.99883856249372,132.7221715748235,126.99823365329304,148.4496475630541,224.24810126582275
2017-01-05 00:40:00,-1.89,-1.28,1.0,0.66,1021.53,0.21,-0.36,-0.48,0.99,0.75,1021.83,4.68,40,3.0,1.0,1.0,1.0,3.0,0.0,8.0,3.0,5.0,5.0,18.0,0.0,181.71311698375317,84.20427302694112,151.587034456176,135.16265549948156,143.6053754960994,0.0,184.25116488404106,78.61514195583597,144.56608187134503,115.23157894736843,138.22969362129584,0.0,165.31227894473287,71.03024310182161,102.74046675325765,85.5273504113337,100.74697240164416,0.0,173.1224608458754,73.87458017207699,135.16840826245445,101.8325581395349,117.32540416343704,0.0,195.08128312863604,91.7394003462527,149.32026845637586,175.57764277035238,171.82831966616524,0.0,196.61434309756288,99.61395538050273,208.38325214869732,195.3396285367124,188.1922805352567,0.0,197.32865497076023,104.86365873666942,247.75857461024498,208.51428571428573,216.4408163265306,0.0,1.0,1.0,1.0,1.0,1.0,1.0,145.20422721949015,0.0,113.79046965725281,126.21302937085123,148.83741493805394,237.14564120703736
